datetime,price1,price2,kalman_beta,kalman_spread,kalman_zscore,static_spread,static_zscore
2022-11-10 14:15:00,13.7805,55.815,0.24688216215919265,0.0007721190846634585,0.7407639853653346,28.645794518637587,-3.7557406704229135
2022-11-10 14:30:00,13.805,55.83,0.24726522465314618,0.00018250761484850386,0.2155807817615723,28.67428949163373,-3.743980894825733
2022-11-10 14:45:00,13.86,55.78,0.24846589162309268,0.0005725652638890466,0.5627599681055095,28.71597291497993,-3.7267782919406582
2022-11-10 15:00:00,13.91,55.9399,0.24865808858934843,9.139012070669139e-05,0.13473893113206045,28.80855932711878,-3.6885682037876246
2022-11-10 15:15:00,13.965,55.96,0.2495457123679266,0.0004219358908272852,0.42793553705275866,28.86891259093361,-3.663660623102571
2022-11-10 15:30:00,13.9501,56.08,0.24876021032676554,-0.00037259512501108816,-0.27854287596267374,28.885972374902728,-3.65662010998328
2022-11-10 15:45:00,13.955,56.2,0.24831337203395304,-0.0002115083081619673,-0.13497104030907656,28.922832158871852,-3.6414082061819983
2022-11-11 09:30:00,14.675,59.27,0.24760114187736482,-0.0003196790714135034,-0.2330421309981767,30.460469965415207,-3.00683046655269
2022-11-11 09:45:00,14.84,59.915,0.24768360767200961,3.664633154443209e-05,0.08481573469222482,30.797253804249234,-2.8678409553157005
2022-11-11 10:00:00,15.14,60.34,0.2508880643049477,0.0014141998394556765,1.3109371055550905,31.21044470580654,-2.6973185167870413
2022-11-11 10:15:00,15.125,61.07,0.24768945291547395,-0.0013948895479938273,-1.1897176785912864,31.38986672495203,-2.623271677625988
2022-11-11 10:30:00,15.13,60.65,0.24945137978418747,0.0007738160890315982,0.7416623626260846,31.283007481060103,-2.6673721134756208
2022-11-11 10:45:00,15.285,60.3,0.2534532734674959,0.0017676099099972475,1.6233410257928869,31.344791444483498,-2.6418740880708635
2022-11-11 11:00:00,15.05,59.8,0.25168540666419204,-0.0007873185186824116,-0.6494376154106295,30.976625677945492,-2.79381481100599
2022-11-11 11:15:00,15.0,59.69,0.25130124610838117,-0.00017138020927198738,-0.10109487673678942,30.89732920930713,-2.8265401860032644
2022-11-11 11:30:00,14.9806,59.85,0.2503097929630484,-0.0004411088384461692,-0.3406436332026092,30.920542254599297,-2.816960243477963
2022-11-11 11:45:00,15.06,60.555,0.24871113874123227,-0.000703006475319512,-0.5724731239573001,31.187705985417885,-2.706702707085232
2022-11-11 12:00:00,14.975,60.9,0.24591498925093783,-0.0012228453821130358,-1.033786209372748,31.19459036432911,-2.7038615480101593
2022-11-11 12:15:00,15.005,60.915,0.24632391355052022,0.00017880607006226512,0.21482333005103557,31.22858533732525,-2.6898319416679835
2022-11-11 12:30:00,15.085,60.565,0.24905144004881066,0.0011995334437830962,1.1232454458459222,31.21536930074864,-2.695286153694999
2022-11-11 12:45:00,15.055,60.69,0.24807102081499358,-0.0004302532619604449,-0.32744939514729626,31.218660742383143,-2.69392778725548
2022-11-11 13:00:00,15.08,60.815,0.24796589722309714,-4.603962265292694e-05,0.014680212490336322,31.276952184017645,-2.669871113365995
