datetime,price1,price2,enhanced_mu,enhanced_gamma,enhanced_spread,enhanced_zscore,delta
2020-12-31 11:00:00,82.065,90.61,25.40222105756574,0.6253578869515182,-0.000899194242805379,,1e-07
2020-12-31 11:15:00,82.09,90.61,25.40223630139142,0.6254906318366522,0.012057547889526177,,1e-07
2020-12-31 11:30:00,81.92,90.5896,25.402153298741833,0.6249576500455066,-0.09681683330426338,,1e-07
2020-12-31 11:45:00,81.98,90.735,25.40225189220384,0.6246039997748959,-0.09569581177901298,,1e-07
2020-12-31 12:00:00,82.07,90.679,25.40224825789716,0.6246686868512612,0.023419887117317018,,1e-07
2020-12-31 12:15:00,82.0,90.47,25.402400768563496,0.6248212890549353,0.07001721063650734,,1e-07
2020-12-31 12:30:00,82.135,90.7,25.40236304231416,0.6249185049901932,0.05252855507532317,,1e-07
2020-12-31 12:45:00,82.23,90.72,25.402264355637907,0.6251062069595069,0.11810054899563127,,1e-07
2020-12-31 13:00:00,82.14,90.69,25.402247692070524,0.6251639467444265,0.04163397767743504,,1e-07
2020-12-31 13:15:00,82.0801,90.645,25.402248936634006,0.6251748407790088,0.0088776209527488,,1e-07
2020-12-31 13:30:00,82.19,90.69,25.402218498520778,0.6252663634287078,0.08237500212971227,,1e-07
2020-12-31 13:45:00,82.32,90.7,25.402134288245534,0.6254574800242836,0.1888722735519366,,1e-07
2020-12-31 14:00:00,82.35,90.84,25.40189800483032,0.6255721301888966,0.12112968881030994,,1e-07
2020-12-31 14:15:00,82.5,91.035,25.401351885104464,0.6256965884590836,0.13835918452285867,,1e-07
2020-12-31 14:30:00,82.5825,91.23,25.400816623746216,0.6257759035488312,0.09214769549390667,,1e-07
2020-12-31 14:45:00,82.61,91.26,25.400273950069867,0.6258521464372985,0.094459166062272,,1e-07
2020-12-31 15:00:00,82.81,91.43,25.398992437428067,0.6259897738984515,0.17676253503651296,,1e-07
2020-12-31 15:15:00,82.821,91.5,25.39796285077401,0.6260904627924379,0.13575980371792085,,1e-07
2020-12-31 15:30:00,82.77,91.41,25.397139894110992,0.6261824444847246,0.1335228555403276,,1e-07
2020-12-31 15:45:00,83.22,91.94,25.394358648438313,0.6263543081250623,0.23862626254345543,1.8662087905663045,1e-07
2021-01-04 09:30:00,82.9137,91.46,25.393077168101303,0.6264923728806281,0.22163040823646085,1.5286583830977403,1e-07
2021-01-04 09:45:00,82.87,91.345,25.392066873579978,0.6266303822246604,0.23838086210842135,1.5702328796504814,1e-07
2021-01-04 10:00:00,82.78,91.22,25.391488414484197,0.6267467761288327,0.2166706670436902,1.2608194198238436,1e-07
2021-01-04 10:15:00,82.65,90.99,25.391482257399886,0.6268540641492344,0.22106644566128608,1.2353827718781338,1e-07
2021-01-04 10:30:00,82.59,90.9744,25.39150595678439,0.6269300712675804,0.1639069676902487,0.6274978200387827,1e-07
2021-01-04 10:45:00,82.645,91.185,25.39132468137693,0.6269694820823911,0.08346309494022819,-0.20920372478559768,1e-07
2021-01-04 11:00:00,82.28,91.04,25.391415605636737,0.6268894414151605,-0.18343035207294633,-2.5723944864677706,1e-07
2021-01-04 11:15:00,81.95,90.985,25.391357211232467,0.6266984321070649,-0.46151405649376187,-3.59842633643462,1e-07
2021-01-04 11:30:00,82.055,91.03,25.391495162076136,0.626547999117487,-0.37115952174097444,-2.5589919040813958,1e-07
2021-01-04 11:45:00,81.785,90.89,25.39086567645852,0.6263478250704119,-0.5346194971082561,-2.9067548086859736,1e-07
2021-01-04 12:00:00,81.705,90.9,25.39024858305418,0.6261293902929846,-0.6004101606864936,-2.744994378509672,1e-07
2021-01-04 12:15:00,81.8544,91.01,25.390355710959643,0.6259450182260861,-0.5032118197157409,-2.103233511994407,1e-07
2021-01-04 12:30:00,81.59,90.735,25.388733538305047,0.625759624079864,-0.5770330291914973,-2.1852059576118528,1e-07
2021-01-04 12:45:00,81.5,90.61,25.38639432818815,0.6255901933694904,-0.5711217493976726,-1.9943875451359907,1e-07
2021-01-04 13:00:00,81.68,90.78,25.38537674666715,0.6254406222205536,-0.4828764318490002,-1.5806451743146186,1e-07
2021-01-04 13:15:00,81.79,90.88,25.38497571420665,0.6253078340520303,-0.42295167285515234,-1.3109618413921067,1e-07
2021-01-04 13:30:00,81.63,90.83,25.38418742911733,0.6251471404568333,-0.5363021968115014,-1.6282307277640204,1e-07
2021-01-04 13:45:00,81.81,90.9,25.38393030335261,0.6250300671375574,-0.3891634061565803,-1.0827869147773372,1e-07
2021-01-04 14:00:00,81.54,90.715,25.38251581735511,0.6248868965317135,-0.5291306362294925,-1.5017574298159568,1e-07
2021-01-04 14:15:00,81.5499,90.675,25.381051473316614,0.624762045479045,-0.48144994712902545,-1.2931420231073387,1e-07
2021-01-04 14:30:00,81.4,90.39,25.378359811481708,0.6246656309225348,-0.4418861905696261,-1.1266819177654541,1e-07
2021-01-04 14:45:00,81.36,90.22,25.375499759135074,0.6245950790783568,-0.3664677935844196,-0.8544996408348025,1e-07
2021-01-04 15:00:00,81.41,90.355,25.373101878027537,0.6245147524071473,-0.391132331775335,-0.9175857252546638,1e-07
2021-01-04 15:15:00,81.48,90.22,25.371375536548445,0.6244720683850086,-0.23124554624391536,-0.37151062882227315,1e-07
2021-01-04 15:30:00,81.78,90.65,25.370874572314538,0.6244263494754811,-0.19512315226690546,-0.245103206674999,1e-07
2021-01-04 15:45:00,81.54,90.44,25.369444337015647,0.6243658158360397,-0.2970887212270661,-0.5888640722897478,1e-07
